,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Vanderbilt ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Ashley Prim,39,.179,.000,.333,.833,5.9,13.9,10.0,5.4,1.5,0.0,10.9,12.8,51,90,
1,Natasha Cloud,38,.503,.444,.111,.222,0.0,8.5,4.4,42.7,3.1,4.5,28.8,19.9,83,88,
2,Erin Shields,36,.179,.179,.786,.000,3.2,3.0,3.1,13.2,1.6,2.4,6.7,22.7,45,95,
3,Ashley Robinson,23,.504,.400,.000,.400,5.0,14.1,9.7,0.0,0.0,0.0,14.5,16.3,95,93,
4,Chatilla van Grinsven,20,.588,.500,.000,.400,17.1,32.4,25.0,0.0,0.0,0.0,20.3,40.2,99,81,
6,Ilze Gotfrida,29,.503,.444,.111,.222,3.9,18.6,11.5,30.7,2.0,0.0,0.0,18.5,116,86,
7,Sarah Fairbanks,8,1.017,1.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,222,100,
8,Mireia Vila,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,100,
9,Kelsey Berger,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.1,0,101,
10,School Totals,200,.428,.355,.273,.309,22.9,62.2,43.1,63.2,7.4,6.4,14.8,100.0,79.4,88.2,
