,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jasmine Lister,40,.583,.583,.333,.000,2.7,11.4,6.9,18.8,0.0,0.0,20.0,17.9,103,87,
1,Christina Foggie,33,.310,.273,.455,.364,0.0,6.9,3.4,0.0,1.8,0.0,7.3,19.9,70,85,
2,Morgan Batey,29,1.000,1.000,.000,.000,7.5,7.9,7.7,21.5,4.0,0.0,33.3,4.9,140,79,
3,Tiffany Clarke,28,.438,.286,.000,.643,11.6,36.7,23.8,8.8,0.0,3.6,18.2,37.5,89,74,
4,Elan Brown,27,.289,.250,.250,.625,4.0,25.4,14.4,15.6,0.0,0.0,8.9,19.8,73,81,
6,Jasmine Jenkins,20,.500,.500,.000,.000,0.0,11.4,5.6,20.0,2.9,0.0,50.0,9.6,63,80,
7,Heather Bowe,16,.360,.333,.167,.333,20.3,14.3,17.4,29.4,0.0,0.0,0.0,20.6,107,86,
8,Kendall Shaw,4,.505,.500,.000,.500,81.1,0.0,41.7,0.0,0.0,0.0,17.0,70.3,98,92,
9,Rayte'a Long,3,,,,,36.0,0.0,18.5,0.0,0.0,0.0,100.0,31.9,16,91,
10,School Totals,200,.432,.390,.203,.373,37.8,77.1,56.9,59.1,5.9,2.5,17.8,100.0,88.2,79.4,
