,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kayla Pedersen,40,.488,.462,.462,.385,4.8,20.6,11.8,22.7,1.3,5.2,0.0,16.9,125,87,
1,Jeanette Pohlen,40,.264,.111,.778,.556,4.8,5.9,5.3,11.5,1.3,1.7,26.3,16.9,59,97,
2,Nnemkadi Ogwumike,30,.466,.389,.000,.278,6.3,3.9,5.3,7.5,0.0,0.0,0.0,30.0,114,102,
3,Chiney Ogwumike,27,.553,.571,.000,.071,17.6,26.1,21.4,0.0,1.9,0.0,6.5,25.4,116,84,
4,Lindy La Rocque,11,.000,.000,1.000,.000,8.7,10.7,9.6,0.0,0.0,0.0,0.0,8.1,30,98,
6,Toni Kokenis,28,.377,.318,.273,.182,0.0,8.4,3.8,6.3,0.0,0.0,14.4,22.1,77,99,
7,Sarah Boothe,13,.000,.000,.000,.000,14.7,9.0,12.1,0.0,4.0,5.3,0.0,6.8,52,87,
8,Joslyn Tinkle,8,.875,.875,.500,.000,0.0,0.0,0.0,41.7,0.0,0.0,0.0,22.2,180,104,
9,Mikaela Ruef,3,.000,.000,.500,.000,0.0,39.2,17.5,49.4,0.0,0.0,0.0,29.7,27,82,
10,School Totals,200,.431,.387,.280,.240,33.3,61.8,46.1,44.4,5.2,8.6,7.7,100.0,93.5,84.4,
