,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Louisiana Tech,69.0,0.294,12.1,25.0,0.222,73.9
1,Rutgers,69.0,0.555,15.9,28.6,0.273,110.1
