,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Rutgers ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Adrienne Johnson,39,.450,.353,.000,.647,8.5,7.3,8.1,9.5,5.9,4.9,8.4,29.9,96,105,
1,Jasmine Bendolph,38,.084,.000,.600,.400,4.4,11.3,6.9,6.2,0.0,0.0,40.5,12.7,22,121,
2,Brietta Thomas,35,.430,.423,.538,.154,4.8,20.4,10.5,20.3,0.0,2.7,6.7,20.8,92,117,
3,Whitney Jones,22,.000,.000,.800,.000,3.8,6.5,4.8,0.0,0.0,4.3,0.0,11.1,9,119,
4,Kiara Young,16,.000,.000,.250,.000,0.0,8.9,3.3,0.0,0.0,0.0,0.0,12.2,0,122,
6,Shantale Bramble-Donaldson,22,.384,.333,.000,.333,11.4,32.5,19.1,0.0,5.3,0.0,16.2,27.4,75,104,
7,Angie Felton,12,.833,.833,.667,.000,0.0,11.9,4.4,32.3,0.0,0.0,0.0,12.2,172,121,
8,Martina Holloway,11,.300,.300,1.000,.000,0.0,26.0,9.6,27.2,0.0,0.0,16.7,26.7,59,117,
9,Tavasha Anderson,2,.000,.000,.000,.000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,24.4,34,124,
10,Jelena Vucinic,2,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,86.9,0.0,0.0,24.4,0,-73,
11,Reina Kempt,1,1.053,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,250,124,
12,School Totals,200,.352,.294,.365,.317,25.0,71.4,42.1,41.2,13.0,9.5,12.1,100.0,73.9,110.1,
