,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Bianca Cuevas-Moore,28,.420,.300,.600,.400,0.0,0.0,0.0,12.4,0.0,0.0,14.5,12.4,114,94,
1,Allisha Gray,27,.633,.633,.200,.000,14.8,31.7,24.7,13.1,4.2,0.0,6.3,29.9,138,80,
2,A'ja Wilson,26,.873,.778,.000,1.111,15.4,11.0,12.8,6.1,6.5,8.1,6.9,27.9,182,70,
3,Kaela Davis,23,.911,.885,.462,.385,0.0,31.1,18.1,25.6,0.0,0.0,20.8,42.1,146,90,
4,Tyasha Harris,14,.500,.500,.000,.000,0.0,40.8,23.8,25.9,4.0,0.0,33.3,10.8,115,79,
6,Doniyah Cliney,27,.822,.900,.200,.200,7.4,10.6,9.3,14.8,2.1,0.0,0.0,10.2,183,88,
7,Mikiah Herbert Harrigan,26,.400,.400,.000,.000,15.4,16.5,16.0,4.7,2.2,8.1,28.6,13.6,89,79,
8,Araion Bradshaw,14,.000,.000,.000,.000,0.0,30.6,17.9,39.7,0.0,0.0,0.0,3.6,169,90,
9,Tiffany Davis,8,1.212,1.250,.500,.500,25.0,0.0,10.4,0.0,0.0,0.0,29.1,21.7,154,94,
10,Victoria Patrick,7,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,21.6,92,94,
11,School Totals,200,.735,.695,.271,.322,40.0,89.3,68.8,58.3,11.3,10.5,15.0,100.0,140.8,81.7,
