,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,South Carolina ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Deja Kelly,39,.578,.528,.111,.222,0.0,11.0,7.0,21.0,3.0,2.1,16.8,34.5,100,99,
1,Alyssa Ustby,38,.182,.182,.182,.000,3.9,13.5,10.0,9.7,0.0,0.0,15.4,19.4,45,104,
2,Carlie Littlefield,32,.508,.667,.500,1.000,4.7,13.4,10.2,18.6,1.8,0.0,25.8,20.6,84,100,
3,Kennedy Todd-Williams,30,.588,.600,.000,.400,0.0,5.7,3.6,13.4,3.9,0.0,25.4,14.9,93,103,
4,Anya Poole,16,1.000,1.000,.000,.000,0.0,10.7,6.8,0.0,3.7,0.0,0.0,7.1,200,97,
6,Alexandra Zelaya,22,.719,.667,.167,.333,6.8,7.8,7.4,0.0,0.0,3.7,12.7,20.3,127,109,
7,Eva Hodgson,22,.404,.250,.750,.500,0.0,0.0,0.0,16.5,0.0,0.0,0.0,12.6,102,119,
8,Malu Tshitenge,2,,,,,74.4,0.0,27.2,0.0,0.0,0.0,,0.0,207,119,
9,School Totals,201,.512,.490,.212,.308,14.8,46.8,35.1,50.0,8.8,4.0,16.8,100.0,89.7,101.5,
