,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Mississippi State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tiffany Dale,37,.337,.286,.143,.571,9.0,20.3,14.3,10.0,3.1,0.0,0.0,12.5,89,84,
1,Jamie Kaplan,35,.534,.500,.429,.429,3.2,3.6,3.4,59.7,6.6,0.0,32.5,18.5,86,84,
2,Kolby Morgan,28,.717,.722,.556,.667,7.9,17.9,12.6,48.8,6.2,3.2,25.6,29.4,105,77,
3,Courtnie Latham,22,.127,.000,.000,.667,0.0,22.7,10.7,0.0,0.0,0.0,43.6,16.5,16,89,
4,Chinwe Duru,17,.000,.000,.000,.333,13.1,0.0,6.9,18.1,0.0,15.7,22.5,13.7,26,92,
6,Danielle Blagg,21,.408,.167,.333,1.333,5.3,17.9,11.2,0.0,0.0,0.0,17.4,28.9,80,91,
7,Adesuwa Ebomwonyi,17,.177,.125,.500,.125,6.5,14.7,10.4,0.0,0.0,0.0,0.0,26.1,48,92,
8,Leslie Vorpahl,14,.500,.500,1.000,.000,0.0,8.9,4.2,0.0,4.1,0.0,40.0,18.8,52,87,
9,Tierra Jones,9,.000,.000,.000,.000,0.0,0.0,0.0,34.2,0.0,0.0,66.7,17.5,13,99,
10,School Totals,200,.399,.330,.383,.532,27.8,65.6,45.6,76.9,14.5,8.9,23.4,100.0,68.1,82.6,
