,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Tulane ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tiffany Dale,37,2,7,.286,2,6,.333,0,1,.000,2,4,.500,3,6,9,1,2,0,0,1,6
1,Jamie Kaplan,35,3,7,.429,2,4,.500,1,3,.333,2,3,.667,1,1,2,5,4,0,4,2,9
2,Kolby Morgan,28,5,9,.556,2,4,.500,3,5,.600,4,6,.667,2,4,6,2,3,1,4,1,17
3,Courtnie Latham,22,0,3,.000,0,3,.000,0,0,,1,2,.500,0,4,4,0,0,0,3,2,1
4,Chinwe Duru,17,0,3,.000,0,3,.000,0,0,,0,1,.000,2,0,2,1,0,3,1,3,0
6,Danielle Blagg,21,1,6,.167,1,4,.250,0,2,.000,6,8,.750,1,3,4,0,0,0,2,4,8
7,Adesuwa Ebomwonyi,17,1,8,.125,1,4,.250,0,4,.000,1,1,1.000,1,2,3,0,0,0,0,3,3
8,Leslie Vorpahl,14,1,3,.333,0,0,,1,3,.333,0,0,,0,1,1,0,1,0,2,1,3
9,Tierra Jones,9,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,2,3,0
10,School Totals,200,13,47,.277,8,29,.276,5,18,.278,16,25,.640,10,21,31,10,10,4,18,20,47
