,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Oklahoma ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Danielle Robinson,36,4,8,.500,4,8,.500,0,0,,5,6,.833,0,2,2,4,4,1,6,1,13
1,Amanda Thompson,32,3,9,.333,3,7,.429,0,2,.000,0,0,,1,2,3,3,1,0,2,4,6
2,Nyeshia Stevenson,31,3,7,.429,3,4,.750,0,3,.000,4,4,1.000,0,4,4,1,0,0,3,0,10
3,Abi Olajuwon,27,8,12,.667,8,12,.667,0,0,,3,3,1.000,6,5,11,1,1,0,4,2,19
4,Jasmine Hartman,25,0,0,,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0
6,Carlee Roethlisberger,25,4,8,.500,3,6,.500,1,2,.500,0,0,,0,2,2,0,0,0,4,2,9
7,Joanna McFarland,15,0,2,.000,0,2,.000,0,0,,1,2,.500,1,4,5,1,0,0,2,1,1
8,Lauren Willis,6,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0
9,Lyndsey Cloman,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
10,Kodi Morrison,1,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
11,School Totals,200,23,47,.489,22,40,.550,1,7,.143,13,15,.867,8,22,30,11,6,1,22,10,60
