,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Olivia Jones,39,.400,.400,.600,.000,4.5,25.6,13.1,0.0,4.9,0.0,9.1,14.5,86,77,
1,Ebony Rowe,38,.329,.304,.174,.261,13.7,16.4,14.8,31.7,0.0,3.9,10.5,38.8,73,95,
2,KeKe Stewart,25,.250,.250,.500,.000,3.5,0.0,2.1,0.0,0.0,0.0,0.0,8.2,65,108,
3,Shanice Cason,20,.167,.167,.167,.000,4.3,6.3,5.1,16.7,3.2,0.0,0.0,15.4,50,95,
4,Laken Leonard,16,.253,.000,.000,.667,0.0,0.0,0.0,0.0,4.0,0.0,34.0,18.9,39,98,
6,China Dow,13,.178,.143,.286,.429,6.7,0.0,3.9,0.0,9.7,0.0,0.0,32.9,47,83,
7,Janay Brinkley,11,.000,.000,.500,.000,0.0,0.0,0.0,26.0,0.0,0.0,33.3,14.0,10,108,
8,Ty Petty,11,.000,.000,1.000,.000,0.0,22.7,9.3,0.0,0.0,0.0,50.0,9.4,0,92,
9,Lauren March,11,.000,.000,.000,.000,15.8,11.4,14.0,0.0,0.0,13.5,50.0,9.4,20,96,
10,Caroline Warden,9,.000,.000,.000,.000,0.0,27.8,11.4,0.0,0.0,0.0,33.3,17.2,0,87,
11,TiAnna Porter,4,.339,.500,.000,1.000,21.7,31.3,25.6,0.0,0.0,0.0,0.0,37.1,71,86,
12,Janiece Johnson,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,109,
13,MacKenzie Sells,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,51.5,0,109,
14,Caya Williams,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,109,
15,School Totals,200,.268,.246,.279,.213,30.4,62.5,43.6,28.6,11.1,7.4,14.1,100.0,57.1,87.3,
