,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Minnesota ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Shae Kelley,40,7,12,.583,6,11,.545,1,1,1.000,2,2,1.000,1,7,8,0,4,1,7,3,17
1,Shayne Mullaney,40,3,8,.375,3,7,.429,0,1,.000,5,7,.714,0,2,2,8,3,0,5,2,11
2,Amanda Zahui B.,39,7,11,.636,7,9,.778,0,2,.000,7,8,.875,8,14,22,5,0,1,7,2,21
3,Carlie Wagner,37,5,8,.625,2,2,1.000,3,6,.500,1,2,.500,2,6,8,1,1,0,4,4,14
4,Mikayla Bailey,28,1,6,.167,0,1,.000,1,5,.200,0,0,,0,1,1,1,1,0,2,4,3
6,Stabresa McDaniel,14,3,6,.500,3,6,.500,0,0,,0,0,,0,1,1,0,0,0,1,0,6
7,Joanna Hedstrom,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
8,Kayla Hirt,1,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,200,26,52,.500,21,37,.568,5,15,.333,15,19,.789,11,31,42,15,9,2,26,15,72
