,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,St. Francis (NY),63.9,0.275,16.7,20.0,0.0,51.6
1,Connecticut,63.9,0.746,17.6,52.6,0.07,139.1
