,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,West Virginia ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Sarah Royals,40,.458,.364,.091,.818,0.0,5.9,2.9,10.5,2.8,3.1,31.9,27.9,68,107,
1,Margarita Rosario,40,.432,.417,.667,.333,2.9,8.8,5.9,28.6,4.2,0.0,12.7,10.0,105,104,
2,Tammy Phillip,40,.505,.500,.000,.500,5.9,20.6,13.2,4.8,0.0,0.0,0.0,6.2,122,108,
3,Megan Craig,34,.612,.600,.000,.533,6.9,13.8,10.4,0.0,0.0,0.0,5.1,29.2,122,111,
4,Shereesha Richards,26,.477,.500,.000,.375,9.0,18.1,13.6,18.3,2.1,0.0,30.0,26.0,76,104,
6,Imani Tate,14,.290,.400,.000,.800,8.4,0.0,4.2,16.5,0.0,0.0,22.8,31.8,54,117,
7,Cassandra Edwards,6,.000,,,,0.0,39.2,19.6,0.0,0.0,0.0,69.4,12.2,0,100,
8,Erin Coughlin,0,.000,.000,1.000,.000,,,,,,,0.0,,,,
9,School Totals,200,.478,.470,.120,.580,23.5,64.7,44.1,52.2,8.3,3.1,20.1,100.0,84.7,105.6,
