,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Texas A&M ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jordan Jones,39,2,4,.500,1,1,1.000,1,3,.333,4,5,.800,0,1,1,16,1,0,5,2,9
1,Courtney Williams,37,8,22,.364,8,20,.400,0,2,.000,7,12,.583,3,3,6,4,0,0,3,2,23
2,Karla Gilbert,32,7,11,.636,7,11,.636,0,0,,6,12,.500,2,13,15,0,0,2,1,2,20
3,Courtney Walker,31,6,10,.600,6,10,.600,0,0,,6,6,1.000,1,6,7,2,2,0,0,3,18
4,Tori Scott,19,3,3,1.000,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,4,7
6,Chelsea Jennings,16,1,3,.333,1,3,.333,0,0,,1,2,.500,2,2,4,0,1,0,2,4,3
7,Achiri Ade,13,0,2,.000,0,2,.000,0,0,,0,0,,2,1,3,0,0,0,0,0,0
8,Curtyce Knox,10,2,3,.667,1,1,1.000,1,2,.500,0,0,,0,1,1,1,0,0,0,1,5
9,Tavarsha Scott-Williams,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Kristen Grant,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Rachel Mitchell,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
12,School Totals,200,29,58,.500,26,50,.520,3,8,.375,24,37,.649,10,27,37,23,4,2,11,19,85
