,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Keiana Gilbert,39,.276,.286,.214,.071,14.3,9.3,12.6,8.0,3.4,0.0,12.2,22.7,65,86,
1,Alicia Payne,38,.756,.700,.200,.400,0.0,4.8,1.6,15.2,0.0,0.0,14.5,9.7,141,93,
2,Ka'Vonne Towns,35,.227,.227,.818,.000,0.0,20.8,7.0,7.8,0.0,0.0,0.0,16.9,59,91,
3,Jasmine Joyner,31,.357,.357,.071,.000,9.0,35.2,17.9,0.0,2.1,11.4,6.7,26.0,79,75,
4,Chelsey Shumpert,18,.000,.000,.667,.000,0.0,0.0,0.0,13.1,0.0,0.0,14.3,20.9,6,95,
6,Moses Johnson,26,.278,.278,.222,.000,7.2,28.0,14.2,11.0,2.5,0.0,18.2,22.8,58,84,
7,Destiny Bramblett,9,.375,.375,.250,.000,10.3,20.2,13.7,0.0,0.0,0.0,20.0,29.9,70,91,
8,Sydney Vanlandingham,2,.000,.000,1.000,.000,46.5,0.0,30.8,0.0,0.0,0.0,0.0,53.8,16,95,
9,Anna Claire Noblit,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,95,
10,Ansley Chilton,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,95,
11,School Totals,200,.301,.292,.354,.046,30.2,81.8,47.7,35.3,6.6,8.8,10.7,100.0,65.6,83.6,
