,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Iowa ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Caitlin Clark,33,9,15,.600,7,9,.778,2,6,.333,7,7,1.000,0,6,6,10,3,0,4,3,27
1,Kate Martin,33,2,4,.500,1,2,.500,1,2,.500,0,0,,0,7,7,4,1,3,1,2,5
2,Gabbie Marshall,30,4,7,.571,1,1,1.000,3,6,.500,2,2,1.000,0,1,1,5,3,0,0,1,13
3,McKenna Warnock,23,3,8,.375,2,3,.667,1,5,.200,0,0,,1,2,3,3,1,1,2,2,7
4,Monika Czinano,22,6,6,1.000,6,6,1.000,0,0,,6,6,1.000,0,7,7,1,0,0,1,4,18
6,Tomi Taiwo,18,4,5,.800,1,1,1.000,3,4,.750,2,2,1.000,0,2,2,0,1,0,1,1,13
7,Addison O'Grady,14,3,5,.600,3,5,.600,0,0,,1,2,.500,0,2,2,0,1,0,0,2,7
8,Kylie Feuerbach,11,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,1,0,0,1,2,3
9,Sydney Affolter,8,1,2,.500,0,1,.000,1,1,1.000,2,2,1.000,0,1,1,0,0,0,1,1,5
10,AJ Ediger,4,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
11,Logan Cook,4,0,0,,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,0,0
12,School Totals,200,33,55,.600,21,29,.724,12,26,.462,20,21,.952,1,31,32,25,10,4,11,18,98
