,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jordan Lewis,39,.645,.619,.333,.381,13.7,17.1,15.7,46.3,1.5,0.0,14.0,35.6,135,106,
1,Megan Abrams,38,.449,.357,.286,.571,0.0,12.5,7.3,23.5,1.5,2.3,18.6,13.8,111,107,
2,Hannah Barber,37,.875,.875,.875,.000,0.0,5.1,3.0,18.3,1.6,0.0,27.3,14.5,126,113,
3,Jasmine Walker,33,.420,.400,.333,.067,16.2,14.4,15.2,5.3,1.7,2.6,11.5,25.7,99,105,
4,Ariyah Copeland,30,.580,.556,.000,.111,17.8,25.4,22.2,0.0,0.0,5.8,17.5,18.6,111,100,
6,Allie Craig Cruce,10,1.000,1.000,.000,.000,0.0,28.6,16.7,16.0,0.0,0.0,0.0,4.9,212,102,
7,Myra Gordon,7,.000,.000,.000,.000,0.0,0.0,0.0,19.7,0.0,0.0,0.0,7.0,74,120,
8,Taylor Sutton,4,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0,120,
9,Destiny Rice,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,120,
10,School Totals,200,.574,.548,.349,.222,40.0,71.4,58.3,72.4,5.8,8.7,15.7,100.0,115.9,102.9,
