,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Elissa Cunane,48,.645,.615,.154,.154,7.2,17.4,13.3,8.9,0.0,1.9,26.5,22.6,99,116,
1,Jakia Brown-Turner,47,.593,.500,.500,.429,3.7,17.8,12.0,20.9,1.3,3.8,5.7,21.6,129,112,
2,Kai Crutchfield,43,.525,.500,.400,.300,0.0,8.3,4.9,4.3,0.0,2.1,8.1,16.5,101,118,
3,Raina Perez,42,.188,.188,.625,.000,0.0,11.4,6.7,38.8,1.5,0.0,11.1,12.3,87,116,
4,Kayla Jones,34,.750,.750,.125,.000,5.1,28.1,18.7,12.8,1.8,7.9,27.3,18.6,108,103,
6,Diamond Johnson,19,.667,.667,.500,.000,0.0,0.0,0.0,0.0,3.2,0.0,0.0,18.1,126,116,
7,Jada Boyd,16,.648,.571,.143,1.143,10.8,7.5,8.8,0.0,0.0,0.0,8.7,41.4,127,120,
8,Camille Hobby,2,,,,,86.6,0.0,35.4,0.0,0.0,0.0,100.0,28.7,57,113,
9,School Totals,251,.580,.538,.348,.288,20.7,71.4,50.7,62.5,4.9,12.5,14.8,100.0,106.1,111.0,
