,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,NC State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Elissa Cunane,48,8,13,.615,8,11,.727,0,2,.000,2,2,1.000,2,7,9,2,0,1,5,2,18
1,Jakia Brown-Turner,47,6,14,.429,4,7,.571,2,7,.286,6,6,1.000,1,7,8,5,1,2,1,1,20
2,Kai Crutchfield,43,4,10,.400,2,6,.333,2,4,.500,2,3,.667,0,3,3,1,0,1,1,3,12
3,Raina Perez,42,1,8,.125,0,3,.000,1,5,.200,0,0,,0,4,4,10,1,0,1,2,3
4,Kayla Jones,34,6,8,.750,6,7,.857,0,1,.000,0,0,,1,8,9,2,1,3,3,4,12
6,Diamond Johnson,19,3,6,.500,1,3,.333,2,3,.667,0,0,,0,0,0,0,1,0,0,1,8
7,Jada Boyd,16,4,7,.571,4,6,.667,0,1,.000,6,8,.750,1,1,2,0,0,0,1,1,14
8,Camille Hobby,2,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,2,0
9,School Totals,251,32,66,.485,25,43,.581,7,23,.304,16,19,.842,6,30,36,20,4,7,13,16,87
