,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Duke ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tricia Liston,37,4,8,.500,1,3,.333,3,5,.600,4,4,1.000,1,4,5,1,2,0,0,2,15
1,Chelsea Gray,36,7,15,.467,7,12,.583,0,3,.000,9,9,1.000,0,4,4,4,0,0,3,1,23
2,Elizabeth Williams,35,5,14,.357,5,14,.357,0,0,,2,2,1.000,2,1,3,2,1,1,1,4,12
3,Haley Peters,34,2,7,.286,2,7,.286,0,0,,0,0,,5,4,9,2,0,0,4,5,4
4,Shay Selby,33,5,12,.417,5,8,.625,0,4,.000,1,1,1.000,2,3,5,1,2,0,1,3,11
6,Allison Vernerey,13,1,3,.333,1,3,.333,0,0,,0,0,,2,1,3,0,0,0,2,2,2
7,Kathleen Scheer,9,1,4,.250,1,2,.500,0,2,.000,0,0,,0,0,0,0,0,0,0,1,2
8,Ka'lia Johnson,3,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0
9,School Totals,200,25,63,.397,22,49,.449,3,14,.214,16,16,1.000,12,19,31,10,5,1,11,18,69
