,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Stanford ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tricia Liston,37,.758,.688,.625,.500,3.0,13.9,8.1,5.2,3.1,0.0,0.0,13.0,173,117,
1,Chelsea Gray,36,.597,.467,.200,.600,0.0,14.3,6.6,25.8,0.0,0.0,13.7,30.1,120,124,
2,Elizabeth Williams,35,.401,.357,.000,.143,6.3,3.7,5.1,11.9,1.7,2.7,6.3,22.4,97,123,
3,Haley Peters,34,.286,.286,.000,.000,16.3,15.2,15.8,10.4,0.0,0.0,36.4,16.0,64,123,
4,Shay Selby,33,.441,.417,.333,.083,6.7,11.7,9.0,6.4,3.5,0.0,7.4,20.1,100,117,
6,Allison Vernerey,13,.333,.333,.000,.000,17.1,9.9,13.8,0.0,0.0,0.0,40.0,19.0,58,125,
7,Kathleen Scheer,9,.250,.250,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,62,129,
8,Ka'lia Johnson,3,,,,,0.0,86.0,39.8,0.0,0.0,0.0,,0.0,,96,
9,School Totals,200,.489,.421,.222,.254,33.3,61.3,46.3,40.0,7.2,2.4,13.5,100.0,100.0,117.4,
