,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Marie Gulich,31,.791,.733,.000,.467,25.0,31.4,28.5,10.9,1.9,3.3,10.0,33.0,158,79,
1,Mikayla Pivec,31,.761,.786,.714,.857,4.2,7.0,5.7,49.5,0.0,0.0,0.0,15.8,187,97,
2,Katie McWilliams,31,.633,.583,.333,.667,4.2,17.4,11.4,17.5,0.0,3.3,20.5,16.0,122,90,
3,Taya Corosdale,29,.286,.286,.286,.000,8.9,22.4,16.2,17.8,0.0,0.0,0.0,12.3,111,91,
4,Kat Tudor,26,.638,.577,.846,.308,5.0,8.3,6.8,8.4,2.3,0.0,6.3,30.9,140,92,
6,Taylor Kalmer,16,.000,.000,1.000,.000,0.0,6.8,3.7,28.8,0.0,0.0,75.0,12.7,42,98,
7,Aleah Goodman,15,.730,.750,1.000,1.500,0.0,0.0,0.0,0.0,0.0,0.0,37.6,18.1,87,100,
8,Joanna Grymek,9,.000,.000,.000,.000,28.7,36.0,32.7,0.0,0.0,0.0,0.0,22.6,42,85,
9,Maddie Washington,9,.000,.000,.000,.000,0.0,24.0,13.1,0.0,0.0,11.4,0.0,11.3,0,79,
10,Janessa Thropay,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,17.0,0,97,
11,School Totals,200,.599,.544,.404,.421,41.9,81.1,63.2,73.1,3.0,7.7,13.9,100.0,122.4,86.6,
