,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Western Kentucky,67.0,0.393,8.0,18.9,0.164,86.6
1,Oregon State,67.0,0.544,13.9,41.9,0.351,122.4
