,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Connecticut ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Paige Bueckers,40,10,22,.455,7,15,.467,3,7,.429,5,6,.833,0,3,3,0,3,0,2,0,28
1,Christyn Williams,40,8,18,.444,6,13,.462,2,5,.400,3,6,.500,2,5,7,0,0,0,4,2,21
2,Evina Westbrook,40,4,8,.500,1,3,.333,3,5,.600,0,0,,1,5,6,2,2,0,2,3,11
3,Olivia Nelson-Ododa,29,1,3,.333,1,3,.333,0,0,,1,2,.500,2,6,8,4,0,5,2,4,3
4,Aaliyah Edwards,26,2,5,.400,2,5,.400,0,0,,0,2,.000,3,4,7,1,1,3,2,4,4
6,Aubrey Griffin,25,1,4,.250,1,4,.250,0,0,,0,0,,1,2,3,2,0,2,1,2,2
7,School Totals,200,26,60,.433,18,43,.419,8,17,.471,9,16,.563,9,25,34,9,6,10,13,15,69
