,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Maryland ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tishara Morehouse,31,.309,.292,.333,.167,3.5,17.1,9.6,36.4,1.7,0.0,38.3,32.4,56,121,
1,Kierstan Bell,29,.350,.350,.650,.000,3.7,18.3,10.2,0.0,5.4,3.2,4.8,34.9,71,110,
2,Kendall Spray,26,.854,.833,.889,.222,0.0,40.8,18.3,0.0,0.0,0.0,23.3,23.9,117,119,
3,Kerstie Phills,25,.667,.667,.833,.000,8.6,0.0,4.8,15.7,0.0,0.0,0.0,11.6,150,128,
4,Emma List,24,.000,.000,.000,.000,4.5,11.1,7.4,26.5,0.0,0.0,33.3,6.0,74,125,
6,Karli Seay,22,.583,.583,.167,.000,9.8,18.1,13.5,9.2,0.0,0.0,14.3,15.3,111,124,
7,Andrea Cecil,16,1.000,1.000,.000,.000,0.0,0.0,0.0,16.5,0.0,0.0,20.0,15.1,148,127,
8,Tyra Cox,9,,,,,0.0,0.0,0.0,0.0,11.7,0.0,,0.0,,102,
9,Kaela Webb,7,.250,.250,.750,.000,15.4,19.0,17.0,0.0,0.0,0.0,0.0,27.5,66,125,
10,Kierra Adams,2,.526,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,123,128,
11,Tanner Bryant,2,,,,,0.0,66.3,29.7,0.0,0.0,0.0,,0.0,,115,
12,Milan Schimmel,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,128,
13,Maddie Antenucci,2,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,0,128,
14,Seneca Hackley,2,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,0,128,
15,School Totals,199,.479,.469,.538,.092,21.6,76.7,46.3,56.0,7.9,2.3,18.1,100.0,85.5,117.1,
