,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Louisville ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Hailey Van Lith,38,3,10,.300,2,6,.333,1,4,.250,0,0,,0,3,3,1,1,0,1,1,7
1,Dana Evans,37,9,20,.450,3,12,.250,6,8,.750,0,2,.000,0,3,3,3,1,0,2,4,24
2,Kianna Smith,36,3,11,.273,1,6,.167,2,5,.400,0,0,,2,5,7,3,0,1,1,1,8
3,Mykasa Robinson,33,3,6,.500,3,6,.500,0,0,,1,2,.500,4,4,8,3,2,1,1,3,7
4,Olivia Cochran,23,1,6,.167,1,6,.167,0,0,,0,0,,3,4,7,1,0,0,3,4,2
6,Elizabeth Dixon,9,2,4,.500,2,4,.500,0,0,,0,0,,2,1,3,0,0,1,0,2,4
7,Elizabeth Balogun,9,0,2,.000,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,1,0
8,Ahlana Smith,8,3,3,1.000,3,3,1.000,0,0,,0,0,,0,1,1,0,1,0,1,0,6
9,Norika Konno,7,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,1,1,5
10,School Totals,200,26,64,.406,16,45,.356,10,19,.526,1,4,.250,11,23,34,11,5,3,10,17,63
