,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Stanford ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kiana Williams,40,6,20,.300,4,15,.267,2,5,.400,0,0,,1,3,4,5,4,0,2,2,14
1,Lexie Hull,38,6,14,.429,5,11,.455,1,3,.333,8,9,.889,4,5,9,0,3,0,1,1,21
2,Haley Jones,37,5,10,.500,5,9,.556,0,1,.000,0,0,,2,8,10,2,0,1,2,0,10
3,Anna Wilson,30,1,4,.250,0,2,.000,1,2,.500,0,0,,0,4,4,4,1,0,0,3,3
4,Cameron Brink,20,4,9,.444,4,6,.667,0,3,.000,1,5,.200,2,3,5,0,0,4,0,0,9
6,Ashten Prechtel,16,6,6,1.000,3,3,1.000,3,3,1.000,1,2,.500,1,2,3,4,0,2,1,0,16
7,Francesca Belibi,12,2,4,.500,2,4,.500,0,0,,1,1,1.000,5,2,7,0,0,0,1,0,5
8,Lacie Hull,3,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0
9,Hannah Jump,3,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0
10,School Totals,199,30,68,.441,23,51,.451,7,17,.412,11,17,.647,16,27,43,16,8,7,8,6,78
