,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,South Florida ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Charlisse Leger-Walker,40,.413,.278,.556,.444,0.0,14.7,7.2,30.8,1.6,0.0,12.2,34.4,87,97,
1,Ula Motuga,40,.404,.375,.500,.500,5.7,17.6,11.6,12.5,1.6,2.4,17.0,8.2,93,94,
2,Krystal Leger-Walker,37,.250,.250,.667,.000,0.0,9.5,4.7,20.4,3.5,0.0,40.0,15.2,43,95,
3,Bella Murekatete,36,.250,.250,.000,.000,6.3,19.6,12.9,16.3,0.0,8.1,14.3,21.8,58,93,
4,Johanna Teder,33,.727,.727,.818,.000,6.9,14.3,10.5,0.0,3.9,0.0,0.0,18.7,142,92,
6,Grace Sarver,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,109,
7,Emma Nankervis,4,.506,.333,.000,.667,57.1,0.0,29.0,0.0,0.0,0.0,0.0,54.4,127,109,
8,Michaela Jones,4,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,28.1,65,108,
9,School Totals,200,.437,.382,.455,.218,22.9,70.6,46.4,64.7,9.7,9.8,15.3,100.0,85.5,91.9,
