,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Washington State,62.2,0.382,15.3,22.9,0.2,85.5
1,South Florida,62.2,0.422,11.3,29.4,0.138,91.9
