,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Michigan State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brittney Thomas,34,2,6,.333,1,3,.333,1,3,.333,0,0,,0,0,0,1,2,0,4,4,5
1,Jasmine Thomas,26,3,9,.333,3,9,.333,0,0,,2,2,1.000,1,4,5,1,0,1,4,2,8
2,Lykendra Johnson,22,3,4,.750,3,4,.750,0,0,,2,2,1.000,4,5,9,0,1,3,1,4,8
3,Aisha Jefferson,20,1,5,.200,1,3,.333,0,2,.000,5,6,.833,1,2,3,1,2,0,3,2,7
4,Allyssa DeHaan,19,1,6,.167,1,6,.167,0,0,,2,2,1.000,1,0,1,0,0,0,0,2,4
6,Kalisha Keane,25,4,12,.333,3,7,.429,1,5,.200,1,1,1.000,0,5,5,4,0,0,1,2,10
7,Cetera Washington,21,0,4,.000,0,4,.000,0,0,,0,0,,1,6,7,1,2,1,1,2,0
8,Lauren Aitch,17,4,5,.800,4,5,.800,0,0,,0,2,.000,0,5,5,1,0,0,3,3,8
9,Porsche Poole,15,1,4,.250,1,2,.500,0,2,.000,0,0,,0,0,0,0,0,0,1,0,2
10,Mandy Piechowski,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0
11,School Totals,200,19,55,.345,17,43,.395,2,12,.167,12,15,.800,8,27,35,9,8,5,18,21,52
