,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Stanford ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Joslyn Tinkle,38,3,6,.500,1,2,.500,2,4,.500,1,1,1.000,1,6,7,1,0,2,0,1,9
1,Toni Kokenis,34,2,14,.143,1,10,.100,1,4,.250,5,6,.833,0,5,5,2,3,0,0,1,10
2,Amber Orrange,33,8,14,.571,8,14,.571,0,0,,2,3,.667,1,6,7,5,1,0,0,3,18
3,Chiney Ogwumike,30,2,4,.500,2,4,.500,0,0,,9,12,.750,2,4,6,1,0,3,1,3,13
4,Nnemkadi Ogwumike,29,5,10,.500,5,7,.714,0,3,.000,6,8,.750,2,3,5,1,2,2,1,4,16
6,Sarah Boothe,16,1,3,.333,1,3,.333,0,0,,0,0,,0,1,1,2,0,1,2,2,2
7,Lindy La Rocque,12,2,3,.667,2,2,1.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,4
8,Taylor Greenfield,6,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
9,Erica Payne,1,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,0
10,Sara James,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,23,54,.426,20,42,.476,3,12,.250,23,30,.767,7,26,33,13,6,8,5,15,72
