,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Joslyn Tinkle,38,.695,.667,.667,.167,3.3,17.5,10.8,5.3,0.0,4.9,0.0,9.4,147,87,
1,Toni Kokenis,34,.297,.179,.286,.429,0.0,16.3,8.7,11.4,5.2,0.0,0.0,27.1,74,79,
2,Amber Orrange,33,.583,.571,.000,.214,3.8,20.2,12.5,45.6,1.8,0.0,0.0,25.7,131,84,
3,Chiney Ogwumike,30,.670,.500,.000,3.000,8.3,14.8,11.8,6.6,0.0,9.3,9.7,19.0,142,86,
4,Nnemkadi Ogwumike,29,.580,.500,.300,.800,8.6,11.5,10.1,8.6,4.1,6.4,6.9,27.7,121,80,
6,Sarah Boothe,16,.333,.333,.000,.000,0.0,6.9,3.7,24.4,0.0,5.8,40.0,17.3,54,92,
7,Lindy La Rocque,12,.667,.667,.333,.000,0.0,9.3,4.9,20.4,0.0,0.0,0.0,13.9,139,95,
8,Taylor Greenfield,6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,99,
9,Erica Payne,1,,,,,100.0,0.0,58.8,0.0,0.0,0.0,100.0,55.4,57,100,
10,Sara James,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,100,
11,School Totals,200,.527,.454,.222,.556,21.9,72.2,48.5,56.5,8.8,18.6,6.8,100.0,105.9,80.9,
