,Baylor ,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,FT/FGA,AST/TOV
0,Odyssey Sims,12,26,9,18,3,8,6,6,2,3,6,1,0,9,4,33,0.23076923076923078,0.6666666666666666
1,Makenzie Robertson,2,5,0,0,2,5,0,0,1,2,3,0,0,1,4,6,0.0,3.0
2,Niya Johnson,1,6,1,6,0,0,2,2,1,2,2,1,0,3,4,4,0.3333333333333333,0.6666666666666666
3,Sune Agbuke,2,9,2,9,0,0,5,5,3,9,1,0,0,1,3,9,0.5555555555555556,1.0
4,Nina Davis,3,12,3,12,0,0,1,2,3,6,0,1,2,3,5,7,0.08333333333333333,0.0
11,School Totals,24,71,18,54,6,17,15,18,16,23,13,3,3,17,27,69,0.2112676056338028,0.7647058823529411
