,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,South Carolina ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Chatori Major,36,.263,.263,.421,.000,0.0,4.0,1.8,0.0,0.0,0.0,13.6,32.4,54,154,
1,Zip Scott,34,.250,.250,.667,.000,6.7,21.0,13.1,8.5,1.9,0.0,14.3,10.9,62,141,
2,Khaila Webb,31,.504,.500,.200,.400,0.0,9.2,4.1,52.5,0.0,2.7,25.4,26.9,89,150,
3,Bronaza Fitzgerald,28,.452,.444,.000,.222,16.3,5.1,11.3,0.0,0.0,0.0,0.0,18.7,109,153,
4,KJ Weaver,25,.288,.167,.000,.333,22.9,11.4,17.8,0.0,0.0,0.0,12.7,16.7,74,150,
6,Sonora Dengokl,27,.125,.125,.125,.000,0.0,0.0,0.0,11.0,2.3,0.0,33.3,23.5,23,151,
7,Ali Trani,16,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.3,0,156,
8,Alexis Toney,3,,,,,0.0,47.6,21.2,0.0,0.0,0.0,,0.0,,131,
9,School Totals,200,.324,.302,.259,.138,31.4,42.9,36.5,40.0,3.2,2.1,18.5,100.0,63.5,142.9,
