,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Nebraska ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Natalie Romeo,39,5,15,.333,0,2,.000,5,13,.385,0,0,,1,2,3,2,1,0,5,1,15
1,Hailie Sample,35,6,9,.667,6,9,.667,0,0,,2,4,.500,3,4,7,0,0,2,1,2,14
2,Brandi Jeffery,31,1,7,.143,1,5,.200,0,2,.000,3,5,.600,1,8,9,3,1,0,6,5,5
3,Emily Cady,30,7,12,.583,6,9,.667,1,3,.333,3,4,.750,3,6,9,2,0,1,1,3,18
4,Tear'a Laudermill,28,4,11,.364,4,9,.444,0,2,.000,1,1,1.000,0,0,0,4,0,0,3,4,9
6,Chandler Smith,21,1,1,1.000,0,0,,1,1,1.000,1,2,.500,0,4,4,2,0,2,2,2,4
7,Allie Havers,15,1,3,.333,1,3,.333,0,0,,2,2,1.000,2,1,3,2,1,2,0,2,4
8,Jasmine Cincore,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
9,School Totals,200,25,58,.431,18,37,.486,7,21,.333,12,18,.667,10,25,35,15,3,7,18,20,69
