,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Syracuse ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Natalie Romeo,39,.500,.500,.867,.000,3.1,5.1,4.2,10.3,1.4,0.0,25.0,24.4,81,108,
1,Hailie Sample,35,.642,.667,.000,.444,10.4,11.4,11.0,0.0,0.0,4.8,8.5,16.0,125,104,
2,Brandi Jeffery,31,.267,.143,.286,.714,3.9,25.8,15.9,16.3,1.8,0.0,39.5,23.4,49,93,
3,Emily Cady,30,.647,.625,.250,.333,12.1,20.0,16.4,17.0,0.0,2.8,6.8,23.5,135,100,
4,Tear'a Laudermill,28,.392,.364,.182,.091,0.0,0.0,0.0,29.6,0.0,0.0,20.8,24.6,80,112,
6,Chandler Smith,21,1.026,1.500,1.000,2.000,0.0,19.0,10.4,16.5,0.0,7.9,51.5,8.8,95,98,
7,Allie Havers,15,.506,.333,.000,.667,16.2,6.7,11.0,23.9,3.6,11.1,0.0,12.3,145,95,
8,Jasmine Cincore,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,100,
9,School Totals,200,.518,.491,.362,.310,30.3,62.5,47.9,60.0,4.1,14.6,21.3,100.0,94.5,98.6,
