,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,California ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brittany Boyd,40,7,18,.389,7,16,.438,0,2,.000,8,9,.889,3,3,6,10,3,1,3,3,22
1,Afure Jemerigbe,39,5,12,.417,5,10,.500,0,2,.000,3,4,.750,4,3,7,3,2,0,1,1,13
2,Reshanda Gray,38,4,11,.364,4,11,.364,0,0,,2,3,.667,3,5,8,1,1,0,4,3,10
3,Mikayla Lyles,12,0,0,,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,0
4,Justine Hartman,11,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,0,0,1,0,2,2
6,Gennifer Brandon,21,3,9,.333,3,9,.333,0,0,,0,0,,3,3,6,0,0,2,1,1,6
7,Mercedes Jefflo,20,3,6,.500,3,4,.750,0,2,.000,0,0,,0,2,2,0,0,1,0,0,6
8,Courtney Range,19,2,4,.500,1,2,.500,1,2,.500,0,0,,1,2,3,0,1,2,0,2,5
9,School Totals,200,25,62,.403,24,54,.444,1,8,.125,13,16,.813,14,19,33,16,7,7,9,12,64
