,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Maryland,74.4,0.435,17.0,13.3,0.259,82.4
1,Notre Dame,74.4,0.532,17.3,50.0,0.317,117.6
