,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Paige Bueckers,40,.568,.462,.231,.462,0.0,19.9,9.2,26.5,1.4,0.0,16.1,24.1,102,97,
1,Evina Westbrook,40,.503,.500,.111,.222,0.0,10.0,4.6,18.6,0.0,0.0,16.8,15.4,88,102,
2,Christyn Williams,36,.529,.471,.353,.235,3.2,14.7,8.5,9.0,3.0,3.6,5.1,28.4,103,91,
3,Aaliyah Edwards,33,.506,.500,.000,.667,3.4,24.1,13.0,14.7,0.0,0.0,27.9,16.9,81,99,
4,Olivia Nelson-Ododa,20,.056,.000,.000,.571,5.7,33.2,18.4,0.0,2.7,6.4,10.2,25.3,18,87,
6,Nika Muhl,22,.333,.333,.333,.000,5.2,12.1,8.3,9.9,0.0,0.0,25.0,9.4,68,101,
7,Aubrey Griffin,6,,,,,0.0,22.1,10.2,0.0,0.0,0.0,100.0,8.6,0,99,
8,Anna Makurat,2,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0,100,
9,School Totals,199,.450,.402,.214,.357,11.4,90.0,47.7,55.0,5.4,6.5,15.5,100.0,79.7,93.2,
