,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Lindsay Allen,45,.375,.375,.000,.000,2.7,8.3,5.5,28.6,1.3,0.0,0.0,18.1,109,114,
1,Marina Mabrey,41,.621,.567,.333,.267,3.0,6.1,4.5,4.2,2.8,2.1,5.6,22.0,129,110,
2,Arike Ogunbowale,40,.479,.333,.333,.533,15.2,12.5,13.9,11.4,1.4,2.1,0.0,23.5,130,111,
3,Kathryn Westbeld,20,.500,.500,.000,.000,6.1,31.3,18.5,15.3,2.9,0.0,20.0,12.7,103,102,
4,Brianna Turner,15,.629,.714,.000,.286,8.1,0.0,4.1,31.6,3.8,0.0,20.2,33.5,102,111,
6,Jackie Young,38,.767,.778,.000,.333,3.2,16.4,9.7,18.4,0.0,2.2,16.2,16.5,136,112,
7,Kristina Nelson,19,.000,.000,.000,.000,12.8,26.3,19.5,7.0,6.1,0.0,66.7,8.0,52,97,
8,Erin Boley,7,.700,.700,.400,.000,0.0,53.6,26.4,0.0,8.2,0.0,16.7,43.6,103,84,
9,Mychal Johnson,0,,,,,,,,,,,,,,,
10,School Totals,225,.549,.514,.167,.236,32.4,72.2,52.1,61.8,11.5,5.7,10.1,100.0,112.8,105.1,
