,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Notre Dame ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Lindsay Allen,45,6,16,.375,6,16,.375,0,0,,0,0,,1,3,4,8,1,0,0,1,12
1,Marina Mabrey,41,7,15,.467,4,10,.400,3,5,.600,4,4,1.000,1,2,3,1,2,1,1,3,21
2,Arike Ogunbowale,40,4,15,.267,2,10,.200,2,5,.400,8,8,1.000,5,4,9,3,1,1,0,2,18
3,Kathryn Westbeld,20,2,4,.500,2,4,.500,0,0,,0,0,,1,5,6,2,1,0,1,5,4
4,Brianna Turner,15,5,7,.714,5,7,.714,0,0,,0,2,.000,1,0,1,2,1,0,2,0,10
6,Jackie Young,38,7,9,.778,7,9,.778,0,0,,2,3,.667,1,5,6,4,0,1,2,3,16
7,Kristina Nelson,19,0,1,.000,0,1,.000,0,0,,0,0,,2,4,6,1,2,0,2,4,0
8,Erin Boley,7,3,5,.600,2,3,.667,1,2,.500,0,0,,0,3,3,0,1,0,1,0,7
9,Mychal Johnson,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,225,34,72,.472,28,60,.467,6,12,.500,14,17,.824,12,26,38,21,9,3,9,18,88
