,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brittany McPhee,37,.702,.679,.500,.143,12.0,15.4,13.8,29.3,1.7,3.2,6.3,23.4,149,79,
1,Erica McCall,33,.455,.455,.000,.000,13.5,13.0,13.2,6.1,0.0,3.6,0.0,18.2,115,83,
2,Karlie Samuelson,31,1.000,1.000,1.000,.000,0.0,13.8,7.0,11.0,4.0,0.0,25.0,7.0,132,77,
3,Briana Roberson,25,.000,.000,.800,.000,0.0,5.7,2.9,36.9,2.5,0.0,0.0,10.9,80,81,
4,Kaylee Johnson,12,.847,1.000,.000,1.000,12.3,35.7,24.2,0.0,0.0,0.0,25.8,17.6,113,80,
6,Alanna Smith,26,.638,.577,.308,.308,5.7,33.0,19.6,20.2,7.2,4.5,16.9,37.3,114,62,
7,Marta Sniezek,19,.769,1.000,.000,2.000,0.0,15.0,7.7,52.9,0.0,0.0,68.0,16.9,81,85,
8,Nadia Fingall,11,.252,.200,.000,.400,13.5,26.0,19.8,0.0,5.7,0.0,14.5,34.1,59,70,
9,DiJonai Carrington,3,.000,.000,1.000,.000,0.0,0.0,0.0,51.3,0.0,0.0,0.0,18.2,67,89,
10,Shannon Coffee,2,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6,107,89,
11,Alexa Romano,1,,,,,100.0,0.0,72.7,0.0,0.0,0.0,,0.0,226,89,
12,School Totals,200,.550,.526,.333,.211,37.0,85.7,61.8,88.5,12.5,8.8,14.9,100.0,107.8,75.0,
