,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Louisville ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Shoni Schimmel,40,8,25,.320,5,13,.385,3,12,.250,3,7,.429,0,6,6,9,3,0,3,4,22
1,Becky Burke,34,1,6,.167,1,1,1.000,0,5,.000,3,3,1.000,1,2,3,0,1,0,1,1,5
2,Asia Taylor,30,3,6,.500,3,6,.500,0,0,,0,0,,2,5,7,1,1,0,4,3,6
3,Bria Smith,24,4,6,.667,4,6,.667,0,0,,4,4,1.000,0,2,2,2,1,1,3,5,12
4,Sheronne Vails,10,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,3,2
6,Shawnta' Dyer,25,7,10,.700,7,10,.700,0,0,,3,4,.750,2,1,3,0,0,0,2,3,17
7,Sara Hammond,14,1,3,.333,1,3,.333,0,0,,0,0,,2,2,4,2,0,0,0,2,2
8,Antonita Slaughter,13,0,3,.000,0,1,.000,0,2,.000,0,0,,3,1,4,0,1,0,1,2,0
9,Shelby Harper,5,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,0,2
10,Jude Schimmel,5,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,1,1,0,0,0,0
11,School Totals,200,26,63,.413,23,44,.523,3,19,.158,13,18,.722,10,21,31,15,8,1,15,23,68
