,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Louisville,73.7,0.437,17.3,28.6,0.206,91.9
1,Maryland,73.7,0.509,17.9,38.2,0.268,97.3
