,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Odyssey Sims,39,.590,.548,.381,.190,2.8,6.3,4.8,24.5,4.3,0.0,4.2,29.1,135,85,
1,Brittney Griner,39,.516,.444,.000,.500,11.4,23.0,18.1,11.5,0.0,16.8,12.0,30.6,111,72,
2,Jordan Madden,34,.000,.000,.500,.500,0.0,4.8,2.8,22.6,0.0,2.1,29.1,9.7,42,94,
3,Kimetria Hayden,33,.955,.938,.375,.375,3.4,9.9,7.1,0.0,0.0,0.0,17.7,16.4,153,91,
4,Destiny Williams,32,.440,.429,.000,.286,10.4,15.3,13.2,11.2,0.0,0.0,27.6,16.3,86,86,
6,Terran Condrey,12,.000,.000,.500,.000,18.5,13.6,15.7,0.0,4.6,0.0,33.3,12.0,38,77,
7,Brooklyn Pope,7,.513,.000,.000,2.000,15.9,11.7,13.4,22.0,0.0,0.0,0.0,12.8,159,88,
8,Makenzie Robertson,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,100,
9,Ashley Field,1,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8,0,100,
10,Sune Agbuke,1,,,,,100.0,0.0,47.1,0.0,0.0,0.0,,0.0,224,100,
11,Lindsay Palmer,1,,,,,0.0,81.6,47.1,0.0,0.0,0.0,,0.0,,27,
12,School Totals,200,.531,.484,.242,.355,36.1,61.2,50.6,53.8,5.6,18.2,14.2,100.0,106.9,80.6,
