,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Georgetown,70.3,0.193,14.8,28.8,0.086,47.1
1,Baylor,70.3,0.381,26.7,23.3,0.405,70.0
