,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Baylor ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Morghan Medlock,40,5,9,.556,5,9,.556,0,0,,1,3,.333,3,13,16,0,0,0,2,2,11
1,Melissa Jones,40,1,8,.125,1,5,.200,0,3,.000,6,6,1.000,3,7,10,4,3,1,1,1,8
2,Kelli Griffin,40,1,3,.333,1,3,.333,0,0,,1,4,.250,0,3,3,5,3,1,6,0,3
3,Brittney Griner,27,2,7,.286,2,7,.286,0,0,,3,7,.429,0,6,6,0,0,14,3,3,7
4,Kimetria Hayden,17,3,5,.600,3,4,.750,0,1,.000,2,2,1.000,0,4,4,0,2,0,4,1,8
6,Terran Condrey,27,2,6,.333,2,6,.333,0,0,,3,4,.750,1,3,4,1,0,0,2,3,7
7,Shanay Washington,6,2,4,.500,2,4,.500,0,0,,0,0,,0,0,0,0,0,0,1,0,4
8,Mariah Chandler,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
9,Ashley Field,1,0,0,,0,0,,0,0,,1,1,1.000,0,0,0,0,0,0,1,0,1
10,School Totals,200,16,42,.381,16,38,.421,0,4,.000,17,27,.630,7,37,44,10,8,16,20,10,49
