,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Louisiana State,82.6,0.397,17.6,45.2,0.301,96.4
1,Penn State,82.6,0.5,13.2,26.5,0.385,108.4
