,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Chante Stonewall,36,.427,.417,.389,.222,17.5,19.2,18.2,14.4,4.3,0.0,4.8,25.8,106,113,
1,Ashton Millender,36,.609,.615,.692,.154,2.9,7.7,5.0,22.8,0.0,2.7,6.7,18.5,130,125,
2,Kelly Campbell,31,.417,.417,.667,.000,0.0,17.8,7.7,13.6,3.3,0.0,33.3,13.0,70,116,
3,Mart'e Grays,28,.413,.333,.333,.444,7.5,19.7,12.8,5.3,0.0,0.0,15.7,20.4,86,123,
4,Maya Stovall,7,1.000,1.000,.000,.000,0.0,19.7,8.5,0.0,0.0,0.0,0.0,12.8,200,122,
6,Sonya Morris,20,.714,.714,.571,.000,5.3,6.9,6.0,17.4,5.1,4.9,0.0,15.7,155,112,
7,Lexi Held,15,.500,.500,.571,.000,0.0,9.2,4.0,34.8,6.8,0.0,12.5,23.9,105,110,
8,Tanita Allen,13,.500,.500,.400,.000,0.0,10.6,4.6,0.0,0.0,15.0,16.7,20.7,82,118,
9,Dee Bekelja,10,.250,.250,.250,.000,10.5,0.0,6.0,0.0,0.0,0.0,20.0,22.4,53,128,
10,Rebekah Dahlman,4,.500,.500,.500,.000,0.0,0.0,0.0,95.2,25.5,0.0,50.0,44.7,71,66,
11,Jolene Daninger,0,,,,,,,,,,,,,,,
12,School Totals,200,.502,.493,.479,.137,28.9,65.5,44.8,61.3,14.1,9.8,13.4,100.0,100.0,114.1,
