,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Tennessee ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Meighan Simmons,29,7,18,.389,6,11,.545,1,7,.143,3,3,1.000,2,3,5,1,3,1,1,0,18
1,Taber Spani,29,1,7,.143,0,4,.000,1,3,.333,2,2,1.000,0,3,3,1,1,0,1,0,5
2,Ariel Massengale,28,3,8,.375,0,3,.000,3,5,.600,4,4,1.000,0,3,3,6,0,0,2,1,13
3,Bashaara Graves,26,3,5,.600,3,5,.600,0,0,,5,8,.625,3,4,7,3,2,0,1,1,11
4,Kamiko Williams,24,2,7,.286,2,6,.333,0,1,.000,1,1,1.000,2,1,3,3,3,1,3,3,5
6,Jasmine Jones,20,2,3,.667,2,3,.667,0,0,,3,4,.750,2,2,4,0,1,0,2,4,7
7,Cierra Burdick,19,5,8,.625,4,7,.571,1,1,1.000,2,2,1.000,4,4,8,1,1,1,2,4,13
8,Isabelle Harrison,13,3,5,.600,3,5,.600,0,0,,1,1,1.000,1,4,5,1,0,3,3,1,7
9,Nia Moore,7,1,2,.500,1,2,.500,0,0,,0,0,,0,2,2,2,0,1,2,0,2
10,Jasmine Phillips,5,1,2,.500,1,2,.500,0,0,,0,0,,1,0,1,0,0,1,2,1,2
11,School Totals,200,28,65,.431,22,48,.458,6,17,.353,21,25,.840,15,26,41,18,11,8,19,15,83
