,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Meighan Simmons,29,.463,.417,.389,.167,7.9,10.1,9.1,7.5,5.1,3.2,4.9,29.5,112,78,
1,Taber Spani,29,.314,.214,.429,.286,0.0,10.1,5.4,5.2,1.7,0.0,11.3,12.9,81,87,
2,Ariel Massengale,28,.657,.563,.625,.500,0.0,10.5,5.6,36.1,0.0,0.0,17.0,17.7,138,91,
3,Bashaara Graves,26,.625,.600,.000,1.600,13.2,15.0,14.2,19.7,3.8,0.0,10.5,15.4,139,79,
4,Kamiko Williams,24,.334,.286,.143,.143,9.5,4.1,6.6,20.3,6.2,3.9,28.7,18.3,76,79,
6,Jasmine Jones,20,.714,.667,.000,1.333,11.4,9.8,10.5,0.0,2.5,0.0,29.6,14.2,110,85,
7,Cierra Burdick,19,.726,.688,.125,.250,24.1,20.5,22.2,12.0,2.6,4.9,18.4,24.1,131,75,
8,Isabelle Harrison,13,.639,.600,.000,.200,8.8,30.0,20.2,16.4,0.0,21.5,35.5,27.3,87,70,
9,Nia Moore,7,.500,.500,.000,.000,0.0,27.9,15.0,51.3,0.0,13.3,50.0,24.1,70,75,
10,Jasmine Phillips,5,.500,.500,.000,.000,22.9,0.0,10.5,0.0,0.0,18.6,50.0,33.7,54,91,
11,School Totals,200,.540,.477,.262,.385,42.9,63.4,53.9,64.3,13.8,18.6,19.8,100.0,103.8,77.5,
