,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Georgia Tech ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Sugar Rodgers,33,.320,.237,.421,.316,11.8,8.7,10.5,6.7,0.0,7.3,12.2,32.4,76,106,
1,Rubylee Wright,30,.618,.667,.500,.167,6.5,14.3,9.7,21.1,1.8,0.0,38.3,15.1,88,105,
2,Adria Crawford,28,.404,.250,.000,.500,7.0,20.4,12.4,0.0,1.9,4.3,0.0,7.6,113,100,
3,Latia Magee,26,.420,.450,.300,.400,0.0,11.0,4.5,18.3,2.0,0.0,14.5,23.0,85,105,
4,Sydney Wilson,18,.375,.375,.000,.000,5.4,15.9,9.7,13.6,0.0,0.0,11.1,21.7,84,108,
6,Alexa Roche,20,.500,.500,.167,.000,4.9,21.4,11.6,0.0,2.6,0.0,0.0,13.0,118,100,
7,Amanda Reese,15,.759,.667,.000,.667,6.5,0.0,3.9,0.0,0.0,0.0,0.0,11.2,173,111,
8,Morgan Williams,9,.507,.500,.200,.800,10.8,15.9,12.9,0.0,5.8,0.0,22.8,42.2,86,94,
9,Samisha Powell,8,.250,.250,.000,.000,24.4,35.7,29.0,0.0,0.0,0.0,42.9,37.9,40,103,
10,Andrea White,8,.169,.000,.000,1.000,12.2,17.9,14.5,21.7,0.0,0.0,0.0,15.6,71,108,
11,Vanessa Moore,2,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0,112,
12,Taylor Brown,2,,,,,0.0,0.0,0.0,87.0,0.0,0.0,,0.0,222,109,
13,Tia McBride,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,112,
14,School Totals,200,.410,.375,.235,.309,36.6,71.4,50.7,39.1,6.6,9.1,16.1,100.0,84.2,100.0,
