,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Sasha Goodlett,38,.618,.750,.000,.875,7.5,23.1,16.8,0.0,0.0,2.0,21.3,18.2,94,85,
1,Metra Walthour,35,.606,.550,.800,.500,0.0,2.8,1.7,29.3,3.0,0.0,14.1,19.9,125,92,
2,Dawnn Maye,18,.365,.000,.250,1.500,7.9,10.8,9.7,39.7,5.8,0.0,31.1,26.3,88,81,
3,Tjasa Gortnar,13,,,,,0.0,22.5,13.4,33.0,0.0,0.0,,0.0,229,87,
4,Tyaunna Marshall,11,.250,.250,.000,.000,13.0,8.9,10.5,29.9,4.8,0.0,20.0,22.3,76,83,
6,Mo Bennett,30,.500,.500,.000,.000,4.8,22.8,15.5,10.5,3.5,5.1,33.3,9.8,86,76,
7,Chelsea Regins,27,1.004,1.000,.000,.167,5.3,10.8,8.6,7.8,0.0,0.0,38.3,19.0,106,93,
8,Sydney Wallace,24,.575,.575,.700,.000,6.0,0.0,2.4,12.8,0.0,0.0,9.1,45.1,105,100,
9,Danielle Hamilton-Carter,2,,,,,71.4,0.0,29.0,0.0,0.0,0.0,,0.0,220,101,
10,Sharena Taylor,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,101,
11,Frida Fodgemark,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,101,
12,School Totals,200,.584,.571,.411,.339,28.6,63.4,49.3,71.4,9.2,5.8,20.7,100.0,100.0,84.2,
