,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Vanderbilt ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Christina Foggie,39,4,11,.364,2,5,.400,2,6,.333,6,8,.750,1,1,2,6,2,0,3,3,16
1,Jasmine Lister,32,3,8,.375,2,4,.500,1,4,.250,2,2,1.000,0,1,1,4,0,0,0,4,9
2,Marqu'es Webb,30,8,14,.571,8,14,.571,0,0,,2,7,.286,5,3,8,0,0,0,3,4,18
3,Morgan Batey,30,4,5,.800,4,5,.800,0,0,,0,2,.000,2,0,2,1,1,0,1,1,8
4,Kady Schrann,11,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0
6,Jasmine Jenkins,26,1,3,.333,1,3,.333,0,0,,2,3,.667,1,1,2,1,1,0,1,1,4
7,Kristen Gaffney,23,2,4,.500,2,4,.500,0,0,,2,5,.400,3,2,5,2,1,0,2,3,6
8,Kylee Smith,9,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,200,22,46,.478,19,36,.528,3,10,.300,14,27,.519,12,8,20,14,6,0,10,16,61
