,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Vanderbilt ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Promise Amukamara,33,.725,.800,.200,.800,0.0,7.1,4.8,10.0,0.0,0.0,0.0,11.9,164,108,
1,Kelsey Moos,27,.500,.500,.000,.000,8.7,30.5,23.2,10.8,0.0,0.0,33.3,6.4,112,98,
2,Elisha Davis,26,.618,.571,.143,.571,0.0,0.0,0.0,33.7,0.0,0.0,25.5,26.2,121,112,
3,Deja Mann,17,.667,.667,.833,.000,27.7,6.9,13.8,0.0,0.0,0.0,0.0,20.5,168,106,
4,Joy Burke,10,.000,.000,.000,.000,0.0,11.8,7.8,13.8,0.0,0.0,50.0,23.2,23,101,
6,Sophie Brunner,25,.739,.778,.000,.111,37.6,23.5,28.2,27.0,2.7,0.0,17.5,26.5,137,95,
7,Katie Hempen,22,1.000,1.000,.625,.000,0.0,0.0,0.0,20.1,3.1,0.0,33.3,31.6,116,105,
8,Adrianne Thomas,16,.500,.500,.500,.000,14.7,14.7,14.7,18.9,0.0,0.0,60.0,18.1,68,105,
9,Quinn Dornstauder,10,1.000,1.000,.000,.000,23.5,35.3,31.4,0.0,0.0,11.1,40.0,29.0,93,90,
10,Eliza Normen,8,.000,.000,.000,.000,0.0,0.0,0.0,51.7,0.0,0.0,50.0,14.5,90,111,
11,Arnecia Hawkins,6,.000,.000,.500,.000,0.0,19.6,13.1,0.0,0.0,0.0,0.0,19.3,0,97,
12,School Totals,200,.673,.681,.298,.191,52.9,64.7,60.8,69.0,3.4,2.8,26.0,100.0,116.9,103.4,
