,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Anjale Barrett,34,.336,.200,.200,.400,3.8,15.9,10.4,22.6,5.4,0.0,25.4,12.3,81,62,
1,Alyssa Thomas,33,.535,.500,.000,.286,3.9,29.5,17.8,35.9,0.0,0.0,6.0,27.0,120,71,
2,Laurin Mincy,31,.675,.688,.250,.625,0.0,20.9,11.4,8.3,0.0,0.0,8.9,19.2,130,73,
3,Tianna Hawkins,25,.375,.375,.000,.000,5.2,17.3,11.8,9.3,2.5,0.0,27.3,23.4,64,68,
4,Alicia DeVaughn,22,.386,.333,.000,.167,23.5,14.7,18.7,9.9,2.8,5.3,13.4,18.0,97,64,
6,Lynetta Kizer,18,.223,.125,.125,.250,14.3,12.0,13.1,11.2,0.0,0.0,0.0,26.3,75,76,
7,Brene Moseley,15,.375,.375,.750,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,21.3,52,79,
8,Kim Rodgers,13,1.500,1.500,1.000,.000,9.9,24.9,18.1,19.4,0.0,0.0,33.3,12.3,159,72,
9,Essence Townsend,5,.000,.000,.000,.000,25.8,0.0,11.8,0.0,0.0,0.0,0.0,10.6,50,79,
10,Sequoia Austin,2,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0,79,
11,Whitney Bays,2,.000,.000,.000,.000,0.0,54.1,29.4,0.0,0.0,0.0,0.0,26.6,0,64,
12,School Totals,200,.456,.414,.172,.241,35.5,89.2,64.7,59.1,7.7,2.9,14.5,100.0,90.8,67.7,
