,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Georgia ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jasmine James,38,1,9,.111,0,5,.000,1,4,.250,1,2,.500,1,3,4,0,1,0,0,1,4
1,Ashley Houts,36,2,11,.182,2,6,.333,0,5,.000,3,4,.750,1,3,4,1,2,0,1,2,7
2,Meredith Mitchell,33,2,10,.200,2,6,.333,0,4,.000,1,1,1.000,1,5,6,2,1,0,2,3,5
3,Porsha Phillips,26,2,12,.167,2,11,.182,0,1,.000,3,4,.750,1,3,4,0,0,2,2,2,7
4,Angel Robinson,26,0,4,.000,0,4,.000,0,0,,0,0,,2,3,5,1,0,3,3,4,0
6,Anne Marie Armstrong,17,3,7,.429,1,3,.333,2,4,.500,0,2,.000,0,4,4,0,0,0,0,2,8
7,Jasmine Hassell,11,1,1,1.000,1,1,1.000,0,0,,0,0,,1,0,1,0,0,1,4,1,2
8,Candace Williams,5,1,4,.250,0,0,,1,4,.250,0,0,,0,0,0,0,0,0,0,0,3
9,Tamika Willis,4,0,0,,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,1,0
10,Ebony Jones,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Jaleesa Rhoden,2,0,0,,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,1,0
12,School Totals,200,12,59,.203,8,37,.216,4,22,.182,8,13,.615,8,23,31,4,5,6,12,17,36
