,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,San Diego State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Coco Davis,39,3,9,.333,1,4,.250,2,5,.400,0,2,.000,0,6,6,4,1,0,3,1,8
1,Quenese Davis,34,3,9,.333,2,7,.286,1,2,.500,4,7,.571,3,5,8,2,1,0,7,1,11
2,Jene Morris,31,9,18,.500,4,10,.400,5,8,.625,9,11,.818,1,3,4,2,2,1,3,4,32
3,Paris Johnson,28,2,7,.286,2,7,.286,0,0,,1,5,.200,2,4,6,3,1,1,1,5,5
4,Jessika Bradley,25,2,4,.500,2,4,.500,0,0,,2,2,1.000,1,8,9,2,2,3,4,4,6
6,Allison Duffy,25,3,5,.600,2,3,.667,1,2,.500,4,4,1.000,1,5,6,2,0,1,1,4,11
7,Kalena Tutt,10,0,0,,0,0,,0,0,,1,4,.250,2,1,3,0,0,0,0,0,1
8,Ashley Duffy,5,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,3,0
9,Candace Chambers,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
10,School Totals,200,22,52,.423,13,35,.371,9,17,.529,21,35,.600,10,34,44,15,7,6,21,22,74
