,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Texas ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ashleigh Fontenette,36,5,12,.417,5,11,.455,0,1,.000,4,7,.571,1,1,2,3,3,0,4,4,14
1,Kathleen Nash,29,1,7,.143,0,1,.000,1,6,.167,0,0,,2,3,5,1,3,0,2,0,3
2,Brittainey Raven,27,3,13,.231,3,12,.250,0,1,.000,0,0,,2,1,3,2,1,0,3,5,6
3,Earnesia Williams,25,2,8,.250,2,7,.286,0,1,.000,6,8,.750,4,3,7,2,2,1,2,3,10
4,Ashley Gayle,16,2,2,1.000,2,2,1.000,0,0,,0,3,.000,3,5,8,0,0,1,0,3,4
6,Cokie Reed,25,6,11,.545,6,11,.545,0,0,,4,5,.800,0,6,6,1,1,2,1,3,16
7,Erika Arriaran,18,2,7,.286,2,3,.667,0,4,.000,1,2,.500,1,4,5,1,0,0,2,2,5
8,Yvonne Anderson,16,0,4,.000,0,4,.000,0,0,,3,6,.500,0,1,1,1,2,0,0,3,3
9,Kristen Nash,8,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,1,2
10,School Totals,200,22,66,.333,21,53,.396,1,13,.077,18,31,.581,13,25,38,11,12,4,14,24,63
