,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tania Davis,38,.339,.500,.000,1.000,0.0,0.0,0.0,15.5,1.4,0.0,58.1,9.1,55,,
1,Makenzie Meyer,37,.894,.938,.875,.250,0.0,13.7,9.6,14.3,0.0,1.8,36.0,18.9,102,,
2,Megan Gustafson,36,.861,.875,.000,.188,16.6,30.6,26.4,8.8,0.0,1.9,10.4,27.1,150,,
3,Kathleen Doyle,35,.335,.250,.375,.250,0.0,7.3,5.1,17.7,0.0,0.0,36.0,20.0,62,,
4,Hannah Stewart,30,.462,.462,.000,.000,6.6,28.2,21.8,26.5,0.0,0.0,13.3,25.2,97,,
6,Amanda Ollinger,10,.000,.000,.000,.000,19.9,16.9,17.8,42.6,0.0,0.0,75.0,20.2,51,,
7,Alexis Sevillian,9,.000,.000,.500,.000,0.0,9.4,6.6,15.8,0.0,0.0,33.3,16.8,24,,
8,Monika Czinano,4,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,66.7,37.8,0,,
9,School Totals,199,.597,.598,.216,.176,25.0,74.5,59.7,71.4,1.4,3.4,30.3,100.0,90.4,83.6,
