,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,St. Bonaventure ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jessica Jenkins,43,2,9,.222,1,4,.250,1,5,.200,0,0,,0,2,2,0,0,0,0,3,5
1,Armelia Horton,36,6,12,.500,6,12,.500,0,0,,5,7,.714,1,8,9,0,0,0,2,3,17
2,Megan Van Tatenhove,28,5,7,.714,5,7,.714,0,0,,8,10,.800,1,3,4,0,0,0,1,3,18
3,Doris Ortega,28,4,7,.571,4,7,.571,0,0,,2,3,.667,1,5,6,1,0,0,1,2,10
4,Alaina Walker,15,0,1,.000,0,1,.000,0,0,,1,2,.500,1,1,2,0,0,0,4,5,1
6,Cece Dixon,36,4,12,.333,4,8,.500,0,4,.000,1,2,.500,0,2,2,1,1,0,2,1,9
7,Chelsea Bowker,24,2,4,.500,0,1,.000,2,3,.667,4,4,1.000,0,4,4,1,2,0,2,2,10
8,Jennie Ashton,10,1,1,1.000,1,1,1.000,0,0,,0,1,.000,1,1,2,1,1,0,0,3,2
9,Jordan McGee,5,0,2,.000,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,0,0,0
10,School Totals,225,24,55,.436,21,43,.488,3,12,.250,21,29,.724,5,28,33,4,4,0,12,22,72
