,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,St. Bonaventure ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Eglah Griffin,43,.525,.550,.700,.100,2.8,15.9,9.0,6.6,0.0,2.4,16.1,16.2,94,101,
1,Courtney Chihil,40,.504,.417,.500,.333,3.0,10.2,6.4,12.7,1.5,0.0,12.7,11.0,107,101,
2,Sarah Hansen,38,.630,.600,.100,.400,12.8,25.1,18.6,0.0,3.2,2.8,33.8,26.1,88,92,
3,Brittany Kennedy,34,.506,.429,.714,.571,3.6,20.1,11.3,22.9,1.8,0.0,10.2,16.0,112,99,
4,Kelsey Jacobson,29,.168,.188,.750,.250,4.2,9.4,6.7,8.4,0.0,0.0,18.4,21.0,40,104,
6,Nicoya Jackson,22,.553,.375,.250,.750,0.0,18.6,8.8,0.0,0.0,0.0,8.6,29.6,112,102,
7,Whitney Knight,15,.478,.333,.167,.833,8.1,27.3,17.1,21.4,0.0,7.0,10.9,34.3,102,95,
8,Sarah Brolsma Whitfield,3,,,,,0.0,0.0,0.0,75.0,0.0,0.0,,0.0,235,105,
9,Amber Rechis,1,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9,0,106,
10,Joyce Iamstrong,0,,,,,,,,,,,,,,,
11,School Totals,225,.482,.420,.464,.429,24.3,84.8,52.9,45.0,5.4,7.0,17.2,100.0,87.8,97.3,
