,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Kansas State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kindred Wesemann,39,2,10,.200,0,3,.000,2,7,.286,2,4,.500,0,3,3,7,2,0,2,2,8
1,Megan Deines,35,6,12,.500,6,9,.667,0,3,.000,2,3,.667,0,1,1,2,2,0,2,3,14
2,Shaelyn Martin,32,2,8,.250,1,6,.167,1,2,.500,2,2,1.000,1,8,9,6,1,0,3,4,7
3,Breanna Lewis,30,6,11,.545,6,11,.545,0,0,,1,6,.167,2,6,8,0,0,6,2,5,13
4,Kaylee Page,23,1,3,.333,0,1,.000,1,2,.500,0,0,,0,0,0,0,0,2,3,3,3
6,Kayla Goth,15,1,3,.333,1,3,.333,0,0,,1,2,.500,0,1,1,1,1,1,0,0,3
7,Bri Craig,15,0,2,.000,0,0,,0,2,.000,2,4,.500,1,1,2,2,1,0,0,1,2
8,Jessica Sheble,10,3,6,.500,3,6,.500,0,0,,0,0,,0,1,1,0,0,1,2,4,6
9,Antoinette Taylor,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
10,School Totals,200,21,55,.382,17,39,.436,4,16,.250,10,21,.476,4,21,25,18,7,10,14,23,56
